$GPRMC,225749.000,A,3855.1900,N,07729.6642,W,43.84,296.67,261115,,,A*4A
$GPRMC,225749.200,A,3855.1911,N,07729.6669,W,43.43,296.68,261115,,,A*45
$GPRMC,225749.400,A,3855.1921,N,07729.6696,W,43.01,296.73,261115,,,A*4C
$GPRMC,225749.600,A,3855.1932,N,07729.6723,W,42.58,296.67,261115,,,A*4B
$GPRMC,225749.800,A,3855.1942,N,07729.6750,W,42.35,296.77,261115,,,A*4C
$GPRMC,225750.000,A,3855.1953,N,07729.6777,W,42.01,297.02,261115,,,A*4D
$GPRMC,225750.200,A,3855.1963,N,07729.6803,W,41.74,297.18,261115,,,A*4A
$GPRMC,225750.400,A,3855.1973,N,07729.6829,W,41.66,297.18,261115,,,A*46
$GPRMC,225750.600,A,3855.1984,N,07729.6856,W,41.18,297.14,261115,,,A*41
$GPRMC,225750.800,A,3855.1994,N,07729.6882,W,40.92,297.08,261115,,,A*49
$GPRMC,225751.000,A,3855.2004,N,07729.6907,W,40.53,296.96,261115,,,A*44
$GPRMC,225751.200,A,3855.2014,N,07729.6933,W,40.57,296.92,261115,,,A*40
$GPRMC,225751.400,A,3855.2023,N,07729.6958,W,40.37,296.86,261115,,,A*4C
$GPRMC,225751.600,A,3855.2033,N,07729.6983,W,40.18,296.80,261115,,,A*42
$GPRMC,225751.800,A,3855.2043,N,07729.7008,W,40.07,296.75,261115,,,A*44
$GPRMC,225752.000,A,3855.2053,N,07729.7033,W,39.96,296.86,261115,,,A*4C
$GPRMC,225752.200,A,3855.2062,N,07729.7057,W,39.84,297.00,261115,,,A*42
$GPRMC,225752.400,A,3855.2072,N,07729.7081,W,39.68,297.11,261115,,,A*4C
$GPRMC,225752.600,A,3855.2082,N,07729.7104,W,39.54,297.13,261115,,,A*40
$GPRMC,225752.800,A,3855.2091,N,07729.7128,W,39.39,297.25,261115,,,A*4C
$GPRMC,225753.000,A,3855.2101,N,07729.7152,W,37.75,297.29,261115,,,A*4A
$GPRMC,225753.200,A,3855.2111,N,07729.7175,W,37.42,297.41,261115,,,A*46
$GPRMC,225753.400,A,3855.2120,N,07729.7199,W,37.21,297.47,261115,,,A*43
$GPRMC,225753.600,A,3855.2130,N,07729.7222,W,37.13,297.49,261115,,,A*4C
$GPRMC,225753.800,A,3855.2139,N,07729.7245,W,36.89,297.52,261115,,,A*42
$GPRMC,225754.000,A,3855.2149,N,07729.7268,W,36.66,297.45,261115,,,A*42
$GPRMC,225754.200,A,3855.2158,N,07729.7291,W,36.28,297.24,261115,,,A*4B
$GPRMC,225754.400,A,3855.2167,N,07729.7314,W,36.06,296.97,261115,,,A*48
$GPRMC,225754.600,A,3855.2176,N,07729.7337,W,35.79,297.04,261115,,,A*4B
$GPRMC,225754.800,A,3855.2185,N,07729.7359,W,35.72,297.02,261115,,,A*4C
$GPRMC,225755.000,A,3855.2194,N,07729.7381,W,35.31,296.96,261115,,,A*4B
$GPRMC,225755.200,A,3855.2203,N,07729.7404,W,35.09,296.76,261115,,,A*4B
$GPRMC,225755.400,A,3855.2211,N,07729.7426,W,35.02,296.45,261115,,,A*45
$GPRMC,225755.600,A,3855.2220,N,07729.7448,W,34.77,296.65,261115,,,A*4C
$GPRMC,225755.800,A,3855.2229,N,07729.7470,W,34.74,296.70,261115,,,A*47
$GPRMC,225756.000,A,3855.2238,N,07729.7492,W,34.62,296.68,261115,,,A*4E
$GPRMC,225756.200,A,3855.2247,N,07729.7513,W,34.54,296.94,261115,,,A*4A
$GPRMC,225756.400,A,3855.2255,N,07729.7534,W,34.43,296.77,261115,,,A*41
$GPRMC,225756.600,A,3855.2263,N,07729.7554,W,32.94,296.71,261115,,,A*4A
$GPRMC,225756.800,A,3855.2272,N,07729.7575,W,32.49,296.80,261115,,,A*49
$GPRMC,225757.000,A,3855.2279,N,07729.7594,W,32.69,296.86,261115,,,A*40
$GPRMC,225757.200,A,3855.2287,N,07729.7614,W,31.18,296.79,261115,,,A*4D
$GPRMC,225757.400,A,3855.2294,N,07729.7632,W,29.75,297.22,261115,,,A*40
$GPRMC,225757.600,A,3855.2302,N,07729.7650,W,29.08,297.38,261115,,,A*49
$GPRMC,225757.800,A,3855.2309,N,07729.7668,W,28.51,297.61,261115,,,A*46
$GPRMC,225758.000,A,3855.2316,N,07729.7685,W,28.25,297.61,261115,,,A*4F
$GPRMC,225758.200,A,3855.2322,N,07729.7702,W,27.61,297.83,261115,,,A*47
$GPRMC,225758.400,A,3855.2329,N,07729.7719,W,25.98,297.13,261115,,,A*4D
$GPRMC,225758.600,A,3855.2335,N,07729.7735,W,25.27,297.47,261115,,,A*49
$GPRMC,225758.800,A,3855.2341,N,07729.7750,W,23.96,296.90,261115,,,A*40
$GPRMC,225759.000,A,3855.2346,N,07729.7765,W,23.18,296.64,261115,,,A*45
$GPRMC,225759.200,A,3855.2352,N,07729.7780,W,22.71,295.78,261115,,,A*49
$GPRMC,225759.400,A,3855.2357,N,07729.7794,W,21.54,296.22,261115,,,A*47
$GPRMC,225759.600,A,3855.2363,N,07729.7807,W,20.80,295.62,261115,,,A*48
$GPRMC,225759.800,A,3855.2368,N,07729.7820,W,19.32,295.88,261115,,,A*4F
$GPRMC,225800.000,A,3855.2373,N,07729.7832,W,18.38,296.06,261115,,,A*43
$GPRMC,225800.200,A,3855.2377,N,07729.7843,W,17.63,296.07,261115,,,A*43
$GPRMC,225800.400,A,3855.2381,N,07729.7854,W,16.74,296.39,261115,,,A*40
$GPRMC,225800.600,A,3855.2385,N,07729.7864,W,15.57,296.29,261115,,,A*46
$GPRMC,225800.800,A,3855.2389,N,07729.7873,W,14.54,296.26,261115,,,A*4F
$GPRMC,225801.000,A,3855.2392,N,07729.7881,W,13.59,296.62,261115,,,A*4B
$GPRMC,225801.200,A,3855.2396,N,07729.7889,W,12.33,297.12,261115,,,A*4E
$GPRMC,225801.400,A,3855.2398,N,07729.7896,W,11.37,297.28,261115,,,A*46
$GPRMC,225801.600,A,3855.2401,N,07729.7902,W,10.28,296.48,261115,,,A*47
$GPRMC,225801.800,A,3855.2403,N,07729.7909,W,9.36,297.06,261115,,,A*7C
$GPRMC,225802.000,A,3855.2405,N,07729.7915,W,8.54,297.19,261115,,,A*77
$GPRMC,225802.200,A,3855.2408,N,07729.7920,W,7.86,297.54,261115,,,A*77
$GPRMC,225802.400,A,3855.2410,N,07729.7925,W,7.28,296.37,261115,,,A*7D
$GPRMC,225802.600,A,3855.2411,N,07729.7929,W,6.79,294.87,261115,,,A*7E
